,LINK-USD,LINK-USD,LINK-USD,LINK-USD,LINK-USD,LINK-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-17,31.97589874267578,32.587833404541016,30.046857833862305,32.256797790527344,32.256797790527344,3072709794.0,0.8709099888801575,0.8959540128707886,0.8264909982681274,0.8909199833869934,0.8909199833869934,5841828077.0,49207.27734375,52533.9140625,49072.37890625,52149.0078125,52149.0078125,80820545404,1781.35009765625,1853.6676025390625,1736.705810546875,1848.458251953125,1848.458251953125,35955412703.0,210.56903076171875,236.97352600097656,204.24293518066406,236.97352600097656,236.97352600097656,13792789978
2021-02-18,32.25244140625,33.53372573852539,31.896072387695312,32.44149398803711,32.44149398803711,1726602703.0,0.8908690214157104,0.9569039940834045,0.8908690214157104,0.9141190052032471,0.9141190052032471,4918032802.0,52140.97265625,52474.10546875,51015.765625,51679.796875,51679.796875,52054723579,1848.206298828125,1949.9034423828125,1848.206298828125,1937.44921875,1937.44921875,28255902969.0,236.94924926757812,238.1966094970703,221.5928955078125,226.8695526123047,226.8695526123047,7889078633
2021-02-19,32.45512390136719,35.406982421875,31.57805061340332,34.7152099609375,34.7152099609375,2518517791.0,0.9142559766769409,0.9437770247459412,0.8852819800376892,0.9276490211486816,0.9276490211486816,4582877243.0,51675.98046875,56113.65234375,50937.27734375,55888.1328125,55888.1328125,63495496918,1938.85986328125,1969.5469970703125,1896.6844482421875,1960.164794921875,1960.164794921875,26268814253.0,226.8992919921875,241.16128540039062,220.95677185058594,236.67601013183594,236.67601013183594,7151082978
2021-02-20,34.711280822753906,36.828460693359375,32.63641357421875,34.10981750488281,34.10981750488281,3095945276.0,0.9274619817733765,1.193958044052124,0.9169210195541382,1.1229579448699951,1.1229579448699951,11454890463.0,55887.3359375,57505.2265625,54626.55859375,56099.51953125,56099.51953125,68145460026,1959.9029541015625,2036.2864990234375,1830.531494140625,1919.5340576171875,1919.5340576171875,34696091102.0,236.6549072265625,245.95751953125,216.64166259765625,227.61988830566406,227.61988830566406,8208699025
2021-02-21,34.07320785522461,35.23155975341797,33.4279899597168,34.152740478515625,34.152740478515625,1768919688.0,1.1215840578079224,1.1498990058898926,1.079321026802063,1.1005200147628784,1.1005200147628784,7042361464.0,56068.56640625,58330.5703125,55672.609375,57539.9453125,57539.9453125,51897585191,1918.673095703125,1974.2596435546875,1890.3681640625,1935.60107421875,1935.60107421875,23626547717.0,227.51962280273438,233.1479949951172,220.98374938964844,227.23135375976562,227.23135375976562,6934669818
2021-02-22,34.15009689331055,34.16166687011719,25.66321563720703,31.530805587768555,31.530805587768555,3577738647.0,1.1004060506820679,1.1341580152511597,0.8515310287475586,1.0991510152816772,1.0991510152816772,10562051439.0,57532.73828125,57533.390625,48967.56640625,54207.3203125,54207.3203125,92052420332,1935.557861328125,1936.4537353515625,1580.6265869140625,1781.992919921875,1781.992919921875,42409646036.0,227.22381591796875,227.23480224609375,182.52764892578125,208.10679626464844,208.10679626464844,9523044215
2021-02-23,31.522872924804688,31.54983139038086,21.19807243347168,25.800342559814453,25.800342559814453,5101235733.0,1.098768949508667,1.1337050199508667,0.8241450190544128,0.954708993434906,0.954708993434906,11201900117.0,54204.9296875,54204.9296875,45290.58984375,48824.42578125,48824.42578125,106102492824,1781.4090576171875,1781.4090576171875,1378.8409423828125,1570.2039794921875,1570.2039794921875,52029864713.0,208.1234130859375,208.3696746826172,159.68467712402344,176.93492126464844,176.93492126464844,10944696472
2021-02-24,25.82765007019043,29.178787231445312,24.645511627197266,28.086719512939453,28.086719512939453,3087989666.0,0.9549580216407776,1.0748319625854492,0.9025830030441284,1.05165696144104,1.05165696144104,8481334623.0,48835.0859375,51290.13671875,47213.5,49705.33203125,49705.33203125,63695521388,1571.4764404296875,1710.9837646484375,1511.0189208984375,1626.57568359375,1626.57568359375,31329000537.0,176.96676635742188,189.16546630859375,169.78900146484375,181.3784942626953,181.3784942626953,7205360252
2021-02-25,28.073373794555664,28.55682945251465,24.59596061706543,24.668046951293945,24.668046951293945,2016768740.0,1.0513490438461304,1.1727319955825806,1.0179860591888428,1.0791159868240356,1.0791159868240356,8248286269.0,49709.08203125,51948.96875,47093.8515625,47093.8515625,47093.8515625,54506565949,1625.3939208984375,1670.22412109375,1465.0589599609375,1475.7037353515625,1475.7037353515625,24481681873.0,181.3854217529297,204.74383544921875,176.0321502685547,178.90184020996094,178.90184020996094,7327999233
2021-02-26,24.73423194885254,26.948970794677734,23.761680603027344,25.187313079833984,25.187313079833984,170549323809.0,1.0808279514312744,1.2900470495224,0.9951500296592712,1.2411049604415894,1.2411049604415894,14884142109.0,47180.46484375,48370.78515625,44454.84375,46339.76171875,46339.76171875,350967941479,1478.6533203125,1559.0289306640625,1407.979248046875,1446.03369140625,1446.03369140625,31435997881.0,179.12852478027344,182.0758514404297,163.2482452392578,170.3981475830078,170.3981475830078,7875998386
2021-02-27,25.19774627685547,27.390609741210938,24.906770706176758,26.235097885131836,26.235097885131836,1874410773.0,1.2421449422836304,1.476652979850769,1.234138011932373,1.3248599767684937,1.3248599767684937,19141980288.0,46344.7734375,48253.26953125,45269.02734375,46188.453125,46188.453125,45910946382,1446.929443359375,1524.932373046875,1433.7869873046875,1459.97314453125,1459.97314453125,20742103233.0,170.43142700195312,179.92987060546875,167.90878295898438,172.10044860839844,172.10044860839844,4991079437
2021-02-28,26.23312759399414,26.753889083862305,23.075170516967773,24.663532257080078,24.663532257080078,2019851813.0,1.32361900806427,1.3611140251159668,1.166092038154602,1.3080589771270752,1.3080589771270752,15732556180.0,46194.015625,46716.4296875,43241.6171875,45137.76953125,45137.76953125,53443887451,1459.8604736328125,1468.3914794921875,1300.47216796875,1416.0489501953125,1416.0489501953125,27637026080.0,172.10218811035156,172.64617919921875,154.79978942871094,164.9271697998047,164.9271697998047,5945000101
2021-03-01,24.672752380371094,27.652099609375,24.672752380371094,27.6070613861084,27.6070613861084,2279573087.0,1.3097920417785645,1.3424079418182373,1.239300012588501,1.2923879623413086,1.2923879623413086,9775330113.0,45159.50390625,49784.015625,45115.09375,49631.2421875,49631.2421875,53891300112,1417.151123046875,1567.694580078125,1416.4161376953125,1564.7076416015625,1564.7076416015625,24032838645.0,164.98313903808594,176.35516357421875,163.9664306640625,175.23789978027344,175.23789978027344,4627257694
2021-03-02,27.610774993896484,30.453392028808594,27.21218490600586,28.51118278503418,28.51118278503418,2745094103.0,1.2936090230941772,1.2996269464492798,1.1887320280075073,1.2255820035934448,1.2255820035934448,8118255106.0,49612.10546875,50127.51171875,47228.84375,48378.98828125,48378.98828125,47530897720,1564.0634765625,1597.610107421875,1461.325439453125,1492.6087646484375,1492.6087646484375,22523669722.0,175.20968627929688,184.73049926757812,171.1996307373047,177.8724365234375,177.8724365234375,5247274825
2021-03-03,28.5073184967041,31.375930786132812,28.253589630126953,29.990028381347656,29.990028381347656,1999664567.0,1.2257189750671387,1.2635250091552734,1.2142339944839478,1.2165930271148682,1.2165930271148682,4937160429.0,48415.81640625,52535.13671875,48274.3203125,50538.2421875,50538.2421875,53220811975,1491.451171875,1650.360595703125,1481.90576171875,1575.8531494140625,1575.8531494140625,22674780680.0,177.974365234375,196.25894165039062,177.3665008544922,188.52566528320312,188.52566528320312,6392122021
2021-03-04,29.9621524810791,30.525611877441406,27.363000869750977,27.718738555908203,27.718738555908203,1935423706.0,1.216444969177246,1.229673981666565,1.0692180395126343,1.1148680448532104,1.1148680448532104,7164490225.0,50522.3046875,51735.08984375,47656.9296875,48561.16796875,48561.16796875,52343816680,1574.623779296875,1622.953857421875,1511.1033935546875,1541.914306640625,1541.914306640625,22906118718.0,188.45831298828125,194.2318572998047,177.32473754882812,181.07864379882812,181.07864379882812,5488598135
2021-03-05,27.709379196166992,28.162181854248047,25.732032775878906,27.87541389465332,27.87541389465332,1739847948.0,1.1146390438079834,1.1951249837875366,1.0411560535430908,1.1685229539871216,1.1685229539871216,7325099027.0,48527.03125,49396.4296875,46542.515625,48927.3046875,48927.3046875,48625928883,1541.541748046875,1547.878173828125,1450.891357421875,1533.2750244140625,1533.2750244140625,21067146937.0,181.0399627685547,183.10256958007812,169.32713317871094,180.76560974121094,180.76560974121094,4560793618
2021-03-06,27.856069564819336,28.332921981811523,26.40821075439453,28.165103912353516,28.165103912353516,1130900770.0,1.167456030845642,1.1807199716567993,1.0901319980621338,1.131011962890625,1.131011962890625,5348048001.0,48899.23046875,49147.21875,47257.52734375,48912.3828125,48912.3828125,34363564661,1532.372802734375,1669.1065673828125,1519.14111328125,1654.7415771484375,1654.7415771484375,22746262366.0,180.70632934570312,184.33958435058594,175.39544677734375,182.98190307617188,182.98190307617188,3799599706
2021-03-07,28.170188903808594,29.017667770385742,27.469318389892578,28.5482120513916,28.5482120513916,1305530074.0,1.130849003791809,1.142285943031311,1.108307957649231,1.1333669424057007,1.1333669424057007,4204795554.0,48918.6796875,51384.3671875,48918.6796875,51206.69140625,51206.69140625,43137459378,1655.3924560546875,1730.9241943359375,1636.564453125,1723.15380859375,1723.15380859375,23809935410.0,182.99069213867188,191.77023315429688,182.42234802246094,190.7591094970703,190.7591094970703,3541357558
2021-03-08,28.562780380249023,31.69816017150879,28.381433486938477,31.69816017150879,31.69816017150879,2212810142.0,1.1329389810562134,1.176216959953308,1.1079210042953491,1.1180529594421387,1.1180529594421387,3557114310.0,51174.1171875,52314.0703125,49506.0546875,52246.5234375,52246.5234375,48597428048,1724.229248046875,1835.192138671875,1670.9420166015625,1834.7279052734375,1834.7279052734375,27630991158.0,190.77127075195312,194.6191864013672,180.06842041015625,191.9276885986328,191.9276885986328,4401225306
2021-03-09,31.703248977661133,31.92976188659668,30.454853057861328,31.499252319335938,31.499252319335938,1630964651.0,1.1181449890136719,1.2149230241775513,1.113319993019104,1.195160984992981,1.195160984992981,5317733185.0,52272.96875,54824.1171875,51981.83203125,54824.1171875,54824.1171875,50912227385,1835.1480712890625,1868.048828125,1804.266357421875,1868.048828125,1868.048828125,23461244507.0,191.94004821777344,204.75062561035156,189.41970825195312,203.6378631591797,203.6378631591797,5408294951
2021-03-10,31.49477195739746,31.74357032775879,29.51637077331543,29.94671630859375,29.94671630859375,1606531493.0,1.1951030492782593,1.2046819925308228,1.1239700317382812,1.1350029706954956,1.1350029706954956,4215428913.0,54824.01171875,57258.25390625,53290.890625,56008.55078125,56008.55078125,57295577614,1868.489013671875,1873.80322265625,1766.490478515625,1799.166259765625,1799.166259765625,25154173185.0,203.64158630371094,207.39239501953125,192.58245849609375,200.51686096191406,200.51686096191406,6296082804
2021-03-11,29.90898895263672,30.372329711914062,28.725658416748047,30.07517433166504,30.07517433166504,1537882621.0,1.1344130039215088,1.1382499933242798,1.1116429567337036,1.1247899532318115,1.1247899532318115,3633460869.0,55963.1796875,58091.0625,54484.59375,57805.12109375,57805.12109375,56772343595,1798.033935546875,1843.81884765625,1734.6170654296875,1826.1949462890625,1826.1949462890625,24013132909.0,200.4497528076172,203.16783142089844,191.53683471679688,201.25033569335938,201.25033569335938,4823154653
2021-03-12,30.084863662719727,30.357812881469727,27.858810424804688,28.461523056030273,28.461523056030273,1435032009.0,1.124822974205017,1.1280850172042847,1.0327500104904175,1.0391440391540527,1.0391440391540527,4224893051.0,57821.21875,57996.62109375,55376.6484375,57332.08984375,57332.08984375,55689944702,1826.5467529296875,1839.497314453125,1728.98095703125,1772.1024169921875,1772.1024169921875,22435821312.0,201.27366638183594,223.61497497558594,198.95384216308594,220.82940673828125,220.82940673828125,8079722567
2021-03-13,28.459606170654297,30.534563064575195,27.11136245727539,29.779226303100586,29.779226303100586,1739486182.0,1.0388940572738647,1.182898998260498,0.9930520057678223,1.1033140420913696,1.1033140420913696,5871086058.0,57343.37109375,61683.86328125,56217.97265625,61243.0859375,61243.0859375,60669829814,1772.1663818359375,1937.6455078125,1733.639892578125,1924.6854248046875,1924.6854248046875,25014689475.0,220.86453247070312,229.3739776611328,213.61134338378906,226.5782928466797,226.5782928466797,6378541696
2021-03-14,29.771163940429688,30.13971710205078,28.603076934814453,28.789424896240234,28.789424896240234,1062176149.0,1.1029820442199707,1.1029820442199707,1.0591540336608887,1.0591540336608887,1.0591540336608887,3738147940.0,61221.1328125,61597.91796875,59302.31640625,59302.31640625,59302.31640625,43901225564,1923.86376953125,1930.77978515625,1845.1199951171875,1854.5643310546875,1854.5643310546875,19344589211.0,226.50550842285156,227.8301239013672,215.2960968017578,215.2960968017578,215.2960968017578,4537627844
2021-03-15,28.770273208618164,29.384750366210938,26.904203414916992,27.491762161254883,27.491762161254883,1557817115.0,1.0586010217666626,1.0689129829406738,1.0076279640197754,1.033539056777954,1.033539056777954,4545451677.0,59267.4296875,60540.9921875,55393.1640625,55907.19921875,55907.19921875,66419369890,1854.086669921875,1889.1966552734375,1749.6063232421875,1791.7022705078125,1791.7022705078125,26244738810.0,215.22727966308594,221.6864013671875,198.75254821777344,201.26461791992188,201.26461791992188,6186375403
2021-03-16,27.490459442138672,28.13727569580078,26.50393295288086,27.91741943359375,27.91741943359375,1213205843.0,1.0332419872283936,1.2588859796524048,1.0043079853057861,1.2429529428482056,1.2429529428482056,9502962157.0,55840.78515625,56833.1796875,53555.02734375,56804.90234375,56804.90234375,59749798599,1792.413818359375,1817.0601806640625,1720.05322265625,1806.9718017578125,1806.9718017578125,23828509590.0,201.1912078857422,204.86439514160156,192.19180297851562,201.04063415527344,201.04063415527344,5270029739
2021-03-17,27.919166564941406,31.212373733520508,27.428632736206055,31.0097599029541,31.0097599029541,2339727784.0,1.243554949760437,1.4193439483642578,1.2066620588302612,1.3786729574203491,1.3786729574203491,10046495758.0,56825.828125,58969.81640625,54528.62890625,58870.89453125,58870.89453125,60258313191,1807.05615234375,1839.8189697265625,1749.179931640625,1823.4493408203125,1823.4493408203125,24512917348.0,201.0641632080078,206.2874298095703,195.02586364746094,206.06793212890625,206.06793212890625,4362001168
2021-03-18,31.00084686279297,31.293094635009766,29.177444458007812,29.504812240600586,29.504812240600586,1427732613.0,1.3784159421920776,1.4731550216674805,1.237365961074829,1.2390060424804688,1.2390060424804688,11392835545.0,58893.078125,60116.25,54253.578125,57858.921875,57858.921875,55746041000,1823.158447265625,1848.6461181640625,1705.716064453125,1782.8551025390625,1782.8551025390625,23263845504.0,206.03314208984375,208.09637451171875,200.10302734375,200.5373077392578,200.5373077392578,3719561575
2021-03-19,29.493976593017578,30.521860122680664,28.88075065612793,29.909875869750977,29.909875869750977,1116478173.0,1.2385590076446533,1.3423550128936768,1.196045994758606,1.3021700382232666,1.3021700382232666,7970282918.0,57850.44140625,59498.375,56643.703125,58346.65234375,58346.65234375,49063873786,1782.5687255859375,1841.196044921875,1746.473388671875,1817.6241455078125,1817.6241455078125,21249297710.0,200.4992218017578,205.34371948242188,196.9537811279297,201.063720703125,201.063720703125,2807932048
2021-03-20,29.90140151977539,31.482114791870117,29.676925659179688,29.676925659179688,29.676925659179688,1199973273.0,1.3014719486236572,1.3132729530334473,1.2065409421920776,1.2065409421920776,1.2065409421920776,4316999916.0,58332.26171875,60031.28515625,58213.296875,58313.64453125,58313.64453125,50361731222,1817.522705078125,1874.708984375,1811.7286376953125,1812.6346435546875,1812.6346435546875,22677674970.0,201.0334014892578,206.6977081298828,200.1773681640625,200.80642700195312,200.80642700195312,2529075165
2021-03-21,29.68050765991211,30.143035888671875,28.733928680419922,29.272838592529297,29.272838592529297,969809465.0,1.2064310312271118,1.2442820072174072,1.1647460460662842,1.18913996219635,1.18913996219635,4064084727.0,58309.9140625,58767.8984375,56005.6171875,57523.421875,57523.421875,51943414539,1812.6065673828125,1823.35302734375,1764.1392822265625,1788.217041015625,1788.217041015625,22977404620.0,200.8138427734375,202.84861755371094,193.4961395263672,196.42774963378906,196.42774963378906,2758761604
2021-03-22,29.278850555419922,29.42911720275879,27.39396095275879,27.398113250732422,27.398113250732422,1083074169.0,1.1892030239105225,1.208549976348877,1.089627981185913,1.1098740100860596,1.1098740100860596,4058067310.0,57517.890625,58471.48046875,54288.15625,54529.14453125,54529.14453125,56521454974,1788.3621826171875,1811.96826171875,1674.2998046875,1691.333984375,1691.333984375,23599296129.0,196.42990112304688,198.90126037597656,186.6174774169922,187.0778350830078,187.0778350830078,3115325434
2021-03-23,27.386091232299805,27.99405860900879,26.759180068969727,26.915058135986328,26.915058135986328,1124961035.0,1.1093430519104004,1.1741770505905151,1.088027000427246,1.1215519905090332,1.1215519905090332,4609407773.0,54511.66015625,55985.44140625,53470.6953125,54738.9453125,54738.9453125,56435023914,1690.871826171875,1725.1087646484375,1662.5399169921875,1678.650146484375,1678.650146484375,21998237965.0,187.06910705566406,189.95790100097656,182.69422912597656,187.3939666748047,187.3939666748047,3047428308
2021-03-24,26.905611038208008,27.895296096801758,24.261390686035156,25.053884506225586,25.053884506225586,1401912784.0,1.121345043182373,1.163651943206787,1.0565550327301025,1.0750019550323486,1.0750019550323486,3759287517.0,54710.48828125,57262.3828125,52514.33203125,52774.265625,52774.265625,70567223787,1678.0025634765625,1740.42822265625,1570.7879638671875,1593.4134521484375,1593.4134521484375,31228051473.0,187.33908081054688,197.33694458007812,175.8431396484375,177.6549530029297,177.6549530029297,4051272249
2021-03-25,25.02586555480957,26.634075164794922,24.61804962158203,25.696287155151367,25.696287155151367,1351900684.0,1.0744659900665283,1.1529680490493774,1.0559450387954712,1.1015739440917969,1.1015739440917969,5732698268.0,52726.74609375,53392.38671875,50856.5703125,51704.16015625,51704.16015625,67999812841,1593.123291015625,1625.9114990234375,1560.3704833984375,1595.3592529296875,1595.3592529296875,29650328701.0,177.58641052246094,179.12672424316406,169.63616943359375,173.06118774414062,173.06118774414062,3429325350
2021-03-26,25.688573837280273,27.458890914916992,25.456321716308594,27.401567459106445,27.401567459106445,1139989327.0,1.101425051689148,1.2790759801864624,1.0989559888839722,1.2139689922332764,1.2139689922332764,6325795912.0,51683.01171875,55137.3125,51579.85546875,55137.3125,55137.3125,56652197978,1595.2100830078125,1702.9228515625,1594.7366943359375,1702.842041015625,1702.842041015625,22548516548.0,173.02218627929688,184.43907165527344,172.74221801757812,184.27867126464844,184.27867126464844,3109769980
2021-03-27,27.400238037109375,27.505573272705078,26.082782745361328,26.87954330444336,26.87954330444336,783605885.0,1.2140820026397705,1.2362769842147827,1.1631489992141724,1.1765769720077515,1.1765769720077515,3106871131.0,55137.56640625,56568.21484375,54242.91015625,55973.51171875,55973.51171875,47266542233,1703.0361328125,1732.8243408203125,1674.3193359375,1716.49462890625,1716.49462890625,18102277710.0,184.2672882080078,186.5439453125,179.1182098388672,184.8304443359375,184.8304443359375,2408040965
2021-03-28,26.880783081054688,27.684080123901367,26.231775283813477,26.69699478149414,26.69699478149414,804341769.0,1.1768200397491455,1.2195830345153809,1.169293999671936,1.1911239624023438,1.1911239624023438,2397009016.0,55974.94140625,56610.3125,55071.11328125,55950.74609375,55950.74609375,47686580918,1716.4056396484375,1728.5841064453125,1672.660400390625,1691.35595703125,1691.35595703125,16599472938.0,184.82435607910156,187.74563598632812,181.67015075683594,185.0284881591797,185.0284881591797,2162823815
2021-03-29,26.698057174682617,28.521728515625,26.47917938232422,28.052568435668945,28.052568435668945,1122700330.0,1.1909760236740112,1.2280189990997314,1.1815119981765747,1.2025409936904907,1.2025409936904907,2554597106.0,55947.8984375,58342.09765625,55139.33984375,57750.19921875,57750.19921875,57625587027,1691.26318359375,1837.18798828125,1683.716552734375,1819.6849365234375,1819.6849365234375,22796570548.0,185.01560974121094,197.4888916015625,183.47500610351562,194.4747772216797,194.4747772216797,3353971422
2021-03-30,28.051759719848633,28.5733585357666,27.68008804321289,27.904048919677734,27.904048919677734,923736996.0,1.2025619745254517,1.2337219715118408,1.1916450262069702,1.2133170366287231,1.2133170366287231,2517422843.0,57750.1328125,59447.22265625,57251.55078125,58917.69140625,58917.69140625,54414116432,1819.46630859375,1860.9747314453125,1793.92236328125,1846.03369140625,1846.03369140625,22512781703.0,194.4708251953125,200.12115478515625,191.15234375,196.68209838867188,196.68209838867188,3604665752
2021-03-31,27.90324592590332,29.351137161254883,26.68514060974121,29.351137161254883,29.351137161254883,1419202876.0,1.2136750221252441,1.2136750221252441,1.1677199602127075,1.1932640075683594,1.1932640075683594,3190463749.0,58930.27734375,59930.02734375,57726.41796875,58918.83203125,58918.83203125,65520826225,1846.0982666015625,1947.8377685546875,1793.002197265625,1918.362060546875,1918.362060546875,30226902621.0,196.68894958496094,199.28268432617188,189.4910125732422,197.4990997314453,197.4990997314453,3416343750
2021-04-01,29.38402557373047,31.190813064575195,29.38402557373047,30.233219146728516,30.233219146728516,1814724171.0,1.1935529708862305,1.2077189683914185,1.1841299533843994,1.189244031906128,1.189244031906128,2309789364.0,58926.5625,59586.0703125,58505.27734375,59095.80859375,59095.80859375,61669163792,1919.1572265625,1989.0550537109375,1912.178466796875,1977.27685546875,1977.27685546875,30914259795.0,197.5243682861328,205.4669952392578,195.9429931640625,204.11251831054688,204.11251831054688,3871809467
2021-04-02,30.21860122680664,32.6786003112793,29.728731155395508,32.53324890136719,32.53324890136719,1564647602.0,1.1892080307006836,1.2459150552749634,1.1876070499420166,1.1965090036392212,1.1965090036392212,2909026267.0,59098.87890625,60267.1875,58869.28125,59384.3125,59384.3125,58727860620,1976.9327392578125,2152.451904296875,1960.6787109375,2143.2255859375,2143.2255859375,34862511022.0,204.05361938476562,214.403564453125,202.50856018066406,213.2283935546875,213.2283935546875,4095228243
2021-04-03,32.53227996826172,33.22390365600586,29.49326515197754,29.534889221191406,29.534889221191406,1713670580.0,1.1963260173797607,1.2441829442977905,1.1716350317001343,1.1732770204544067,1.1732770204544067,3355350115.0,59397.41015625,60110.26953125,57603.890625,57603.890625,57603.890625,59641344484,2142.89599609375,2144.96240234375,2028.4224853515625,2028.4224853515625,2028.4224853515625,32011518871.0,213.1597442626953,218.240234375,197.14620971679688,197.14820861816406,197.14820861816406,4020429578
2021-04-04,29.527414321899414,31.589675903320312,29.261474609375,30.9572811126709,30.9572811126709,1148273070.0,1.1729730367660522,1.1997480392456055,1.1662789583206177,1.1914199590682983,1.1914199590682983,2166855014.0,57604.83984375,58913.74609375,57168.67578125,58758.5546875,58758.5546875,50749662970,2027.6712646484375,2110.353515625,2007.11181640625,2093.122802734375,2093.122802734375,26006501902.0,197.10977172851562,206.21987915039062,195.53404235839844,204.04290771484375,204.04290771484375,2866830149
2021-04-05,30.959606170654297,32.63180923461914,30.010635375976562,32.39665603637695,32.39665603637695,1463086928.0,1.1915520429611206,1.2267459630966187,1.1765120029449463,1.2143000364303589,1.2143000364303589,2992739340.0,58760.875,59891.296875,57694.82421875,59057.87890625,59057.87890625,60706272115,2093.2607421875,2140.9853515625,2032.3876953125,2107.88720703125,2107.88720703125,28889391170.0,204.0477752685547,225.40084838867188,200.92845153808594,221.0690460205078,221.0690460205078,4789647554
2021-04-06,32.421634674072266,34.952613830566406,31.395437240600586,34.79787826538086,34.79787826538086,2839348208.0,1.214279055595398,1.3408950567245483,1.1953890323638916,1.2553540468215942,1.2553540468215942,6301229657.0,59171.93359375,59479.578125,57646.80859375,58192.359375,58192.359375,66058027988,2109.4931640625,2151.223388671875,2057.609130859375,2118.37890625,2118.37890625,29222865881.0,221.61463928222656,244.51747131347656,217.63345336914062,237.66490173339844,237.66490173339844,9267495720
2021-04-07,34.79106140136719,35.11281204223633,30.289154052734375,31.17518424987793,31.17518424987793,2513971688.0,1.2554570436477661,1.291087031364441,1.1651179790496826,1.1751489639282227,1.1751489639282227,4771395490.0,58186.5078125,58731.14453125,55604.0234375,56048.9375,56048.9375,75645303584,2117.728515625,2133.1875,1945.442138671875,1971.0772705078125,1971.0772705078125,36116271935.0,237.5615692138672,243.15127563476562,212.22665405273438,219.42367553710938,219.42367553710938,8711169124
2021-04-08,31.200307846069336,32.8676872253418,31.049114227294922,32.74489974975586,32.74489974975586,1227213106.0,1.1761319637298584,1.2237930297851562,1.1731560230255127,1.2194360494613647,1.2194360494613647,2315835365.0,56099.9140625,58338.73828125,55879.0859375,58323.953125,58323.953125,53053855641,1969.1331787109375,2091.516357421875,1959.0794677734375,2088.57373046875,2088.57373046875,25312956529.0,219.84661865234375,228.35366821289062,218.0843963623047,227.00302124023438,227.00302124023438,4532286410
2021-04-09,32.74325942993164,33.2801628112793,31.29725456237793,31.63246726989746,31.63246726989746,1021522189.0,1.219454050064087,1.2289799451828003,1.1949310302734375,1.2035399675369263,1.2035399675369263,1678933674.0,58326.5625,58937.046875,57807.86328125,58245.00390625,58245.00390625,46655208546,2088.772216796875,2102.873779296875,2055.163330078125,2072.10888671875,2072.10888671875,19812472092.0,227.0221710205078,228.96714782714844,220.10940551757812,221.86236572265625,221.86236572265625,3137324847
2021-04-10,31.62818717956543,33.03373718261719,31.054616928100586,31.899261474609375,31.899261474609375,1054977271.0,1.2035330533981323,1.2519199848175049,1.1963109970092773,1.2187579870224,1.2187579870224,2481275569.0,58253.77734375,61276.6640625,58038.70703125,59793.234375,59793.234375,58238470525,2071.111572265625,2196.996337890625,2062.78759765625,2135.942138671875,2135.942138671875,24986243611.0,221.7160186767578,255.6759796142578,220.2007293701172,255.6201934814453,255.6201934814453,6686630635
2021-04-11,31.905027389526367,34.423831939697266,31.76835060119629,33.91918182373047,33.91918182373047,1365984051.0,1.2183589935302734,1.292286992073059,1.2007759809494019,1.2667349576950073,1.2667349576950073,3636786443.0,59846.23046875,60790.5546875,59289.796875,60204.96484375,60204.96484375,46280252580,2136.156982421875,2165.19140625,2119.86572265625,2157.656982421875,2157.656982421875,19692836132.0,256.92132568359375,264.5142822265625,246.41282653808594,253.63446044921875,253.63446044921875,6786514965
2021-04-12,33.94459533691406,34.1560173034668,31.936511993408203,33.10542678833008,33.10542678833008,1169762437.0,1.2662060260772705,1.3465880155563354,1.2654739618301392,1.3161269426345825,1.3161269426345825,4918248258.0,60175.9453125,61253.03515625,59589.875,59893.453125,59893.453125,51828688519,2157.36181640625,2199.71875,2110.368896484375,2139.353271484375,2139.353271484375,21727936609.0,253.17601013183594,258.59661865234375,241.10438537597656,244.49436950683594,244.49436950683594,5220366581
2021-04-13,33.086727142333984,35.87331771850586,32.43425750732422,35.456634521484375,35.456634521484375,1775182127.0,1.3148950338363647,1.437677025794983,1.2837929725646973,1.4117859601974487,1.4117859601974487,5896543066.0,59890.01953125,63742.28515625,59869.95703125,63503.45703125,63503.45703125,69983454362,2139.3642578125,2318.42333984375,2138.5595703125,2299.187744140625,2299.187744140625,29456642939.0,244.71218872070312,273.2527160644531,244.67002868652344,266.9814758300781,266.9814758300781,6908471654
2021-04-14,35.492862701416016,42.02860641479492,35.124141693115234,41.423709869384766,41.423709869384766,3821675577.0,1.4109989404678345,1.5577609539031982,1.3530060052871704,1.4554200172424316,1.4554200172424316,9596107541.0,63523.75390625,64863.09765625,61554.796875,63109.6953125,63109.6953125,77451779687,2299.347900390625,2449.6875,2284.563720703125,2435.10498046875,2435.10498046875,35592822986.0,267.23248291015625,282.6783142089844,256.7626647949219,279.7484130859375,279.7484130859375,8215124752
